date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-09-01,mis_rep,16.3,281,0.0,1.0,0.52,2007,601,-1.04
2025-09-01,mis_rep,16.3,282,0.0,1.0,0.52,2010,620,-1.1
2025-09-01,mis_rep,16.3,283,0.0,1.0,0.52,2003,584,-1.1
2025-09-01,mis_rep,16.3,284,0.0,1.0,0.52,2010,563,-1.08
2025-09-01,mis_rep,16.3,285,0.0,1.0,0.52,2005,637,-1.08
2025-09-01,mis_rep,16.3,286,0.0,1.0,0.52,2009,512,-1.07
2025-09-01,mis_rep,16.3,287,0.0,1.0,0.52,2005,2011,-1.08
2025-09-01,mis_rep,16.3,288,0.0,1.0,0.52,2001,539,-1.08
2025-09-01,mis_rep,16.3,289,0.0,1.0,0.52,2001,673,-1.08
2025-09-01,mis_rep,16.3,290,0.0,1.0,0.52,2003,639,-1.14
2025-09-01,mis_rep,16.3,291,0.0,1.0,0.52,2003,557,-1.16
2025-09-01,mis_rep,16.3,292,0.0,1.0,0.52,2009,496,-1.12
2025-09-01,mis_rep,16.3,293,0.0,1.0,0.52,2005,555,-0.91
2025-09-01,mis_rep,16.3,294,0.0,1.0,0.52,2003,531,-0.99
2025-09-01,mis_rep,16.3,295,0.0,1.0,0.52,2005,590,-1.06
2025-09-01,mis_rep,16.3,296,0.0,1.0,0.52,2003,540,-1.08
2025-09-01,mis_rep,16.3,297,0.0,1.0,0.52,2011,476,-1.03
2025-09-01,mis_rep,16.3,298,0.0,1.0,0.52,2003,513,-1.06
2025-09-01,mis_rep,16.3,299,0.0,1.0,0.52,2008,650,-0.98
2025-09-01,mis_rep,16.3,300,0.0,1.0,0.52,2007,558,-1.0
2025-09-01,mis_rep,16.3,301,0.0,1.0,0.52,2006,590,-1.08
2025-09-01,mis_rep,16.3,302,0.0,1.0,0.52,2001,555,-1.08
2025-09-01,mis_rep,16.3,303,0.0,1.0,0.52,2002,479,-1.04
2025-09-01,mis_rep,16.3,304,0.0,1.0,0.52,2011,487,-1.06
2025-09-01,mis_rep,16.3,305,0.0,1.0,0.52,2010,457,-1.09
2025-09-01,mis_rep,16.3,306,0.0,1.0,0.52,2003,609,-1.1
2025-09-01,mis_rep,16.3,307,0.0,1.0,0.52,2003,627,-1.05
2025-09-01,mis_rep,16.3,308,0.0,1.0,0.52,2008,654,-1.05
2025-09-01,mis_rep,16.3,309,0.0,1.0,0.52,2001,655,-1.01
2025-09-01,mis_rep,16.3,310,0.0,1.0,0.52,2007,637,-1.08
2025-09-01,mis_rep,16.3,311,0.0,1.0,0.52,2010,581,-0.99
2025-09-01,mis_rep,16.3,312,0.0,1.0,0.52,2004,552,-1.0
2025-09-01,mis_rep,16.3,313,0.0,1.0,0.52,2003,718,-1.03
2025-09-01,mis_rep,16.3,314,0.0,1.0,0.52,2006,710,-1.0
2025-09-01,mis_rep,16.3,315,0.0,1.0,0.52,2001,619,-1.02
2025-09-01,mis_rep,16.3,316,0.0,1.0,0.52,2009,647,-1.02
2025-09-01,mis_rep,16.3,317,0.0,1.0,0.52,2006,577,-1.04
2025-09-01,mis_rep,16.3,318,0.0,1.0,0.52,2005,454,-1.02
2025-09-01,mis_rep,16.3,319,0.0,1.0,0.52,2003,407,-1.03
2025-09-01,mis_rep,16.3,320,0.0,1.0,0.52,2001,499,-1.01
2025-09-01,mis_rep,16.3,321,0.0,1.0,0.52,2002,464,-1.01
2025-09-01,mis_rep,16.3,322,0.0,1.0,0.52,2004,387,-0.98
2025-09-01,mis_rep,16.3,323,0.0,1.0,0.52,2003,526,-1.11
2025-09-01,mis_rep,16.3,324,0.0,1.0,0.52,2009,487,-1.08
2025-09-01,mis_rep,16.3,325,0.0,1.0,0.52,2004,470,-1.04
2025-09-01,mis_rep,16.3,326,0.0,1.0,0.52,2001,520,-1.04
2025-09-01,mis_rep,16.3,327,0.0,1.0,0.52,2009,517,-1.05
2025-09-01,mis_rep,16.3,328,0.0,1.0,0.52,2008,708,-1.06
2025-09-01,mis_rep,16.3,329,0.0,1.0,0.52,2004,401,-0.97
2025-09-01,mis_rep,16.3,330,0.0,1.0,0.52,2009,600,-1.05
2025-09-01,mis_rep,16.3,331,0.0,1.0,0.52,2008,422,-1.03
2025-09-01,mis_rep,16.3,332,0.0,1.0,0.52,2002,443,-1.07
2025-09-01,mis_rep,16.3,333,0.0,1.0,0.52,2002,755,-1.13
2025-09-01,mis_rep,16.3,334,0.0,1.0,0.52,2005,520,-1.1
2025-09-01,mis_rep,16.3,335,0.0,1.0,0.52,2003,463,-1.11
